Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect
Spearsland,22571670,2022-03-11,6,512.16,20,44,Cocos (Keeling) Islands,Electronics,Friday,False
Spearsland,22571670,2022-03-12,10,1013.65,5,0,Sierra Leone,Electronics,Saturday,False
Spearsland,22571670,2022-03-13,8,853.6,0,0,Montenegro,Electronics,Sunday,False
Spearsland,22571670,2022-03-14,4,426.8,0,0,Latvia,Electronics,Monday,False
Spearsland,22571670,2022-03-15,6,608.19,5,74,Fiji,Electronics,Tuesday,False
Spearsland,22571670,2022-03-16,1,96.03,10,146,Jamaica,Electronics,Wednesday,False
Spearsland,22571670,2022-03-17,6,640.2,0,0,Fiji,Electronics,Thursday,False
Spearsland,22571670,2022-03-18,4,426.8,0,0,Korea,Electronics,Friday,False
Spearsland,22571670,2022-03-19,8,853.6,0,6,Slovakia (Slovak Republic),Electronics,Saturday,False
Spearsland,22571670,2022-03-20,8,853.6,0,193,Uzbekistan,Electronics,Sunday,False
Spearsland,22571670,2022-03-21,9,960.3,0,78,Colombia,Electronics,Monday,False
Spearsland,22571670,2022-03-22,14,1493.8,0,123,Nauru,Electronics,Tuesday,False
Spearsland,22571670,2022-03-23,10,1067.0,0,0,Swaziland,Electronics,Wednesday,False
Spearsland,22571670,2022-03-24,6,640.2,0,86,Nigeria,Electronics,Thursday,False
Spearsland,22571670,2022-03-25,7,746.9,0,0,Ukraine,Electronics,Friday,False
Spearsland,22571670,2022-03-26,7,746.9,0,130,Korea,Electronics,Saturday,False
Spearsland,22571670,2022-03-27,10,1067.0,0,0,Bolivia,Electronics,Sunday,False
Spearsland,22571670,2022-03-28,6,640.2,0,0,Finland,Electronics,Monday,False
Spearsland,22571670,2022-03-29,7,746.9,0,0,Cote d'Ivoire,Electronics,Tuesday,False
Spearsland,22571670,2022-03-30,6,640.2,0,0,Spain,Electronics,Wednesday,False
Spearsland,22571670,2022-03-31,4,362.78,15,0,Mexico,Electronics,Thursday,False
Spearsland,22571670,2022-04-01,3,320.1,0,198,Zambia,Electronics,Friday,False
Spearsland,22571670,2022-04-02,3,288.09,10,0,Honduras,Electronics,Saturday,False
Spearsland,22571670,2022-04-03,7,746.9,0,121,Venezuela,Electronics,Sunday,False
Spearsland,22571670,2022-04-04,7,746.9,0,112,Cuba,Electronics,Monday,False
Spearsland,22571670,2022-04-05,4,426.8,0,0,Northern Mariana Islands,Electronics,Tuesday,False
Spearsland,22571670,2022-04-06,6,544.17,15,197,Syrian Arab Republic,Electronics,Wednesday,False
Spearsland,22571670,2022-04-07,2,213.4,0,94,Nigeria,Electronics,Thursday,False
Spearsland,22571670,2022-04-08,2,213.4,0,0,Colombia,Electronics,Friday,False
Spearsland,22571670,2022-04-09,6,640.2,0,16,Pitcairn Islands,Electronics,Saturday,False
Spearsland,22571670,2022-04-10,2,213.4,0,0,Jamaica,Electronics,Sunday,False
Spearsland,22571670,2022-04-11,5,453.48,15,189,Sierra Leone,Electronics,Monday,False
Spearsland,22571670,2022-04-12,8,682.88,20,9,Somalia,Electronics,Tuesday,False
Spearsland,22571670,2022-04-13,4,426.8,0,177,Russian Federation,Electronics,Wednesday,False
Spearsland,22571670,2022-04-14,2,213.4,0,78,Venezuela,Electronics,Thursday,False
Spearsland,22571670,2022-04-15,2,213.4,0,0,Serbia,Electronics,Friday,False
Spearsland,22571670,2022-04-16,6,640.2,0,0,Lithuania,Electronics,Saturday,False
Spearsland,22571670,2022-04-17,9,960.3,0,0,Peru,Electronics,Sunday,False
Spearsland,22571670,2022-04-18,8,853.6,0,90,Russian Federation,Electronics,Monday,False
Spearsland,22571670,2022-04-19,5,533.5,0,196,Antigua and Barbuda,Electronics,Tuesday,False
Spearsland,22571670,2022-04-20,5,533.5,0,106,Guadeloupe,Electronics,Wednesday,False
Spearsland,22571670,2022-04-21,5,533.5,0,183,Ecuador,Electronics,Thursday,False
Spearsland,22571670,2022-04-22,5,533.5,0,0,Azerbaijan,Electronics,Friday,False
Spearsland,22571670,2022-04-23,7,746.9,0,112,United States Minor Outlying Islands,Electronics,Saturday,False
Spearsland,22571670,2022-04-24,15,1600.5,0,0,Netherlands Antilles,Electronics,Sunday,False
Spearsland,22571670,2022-04-25,7,746.9,0,18,Argentina,Electronics,Monday,False
Spearsland,22571670,2022-04-26,5,533.5,0,107,Eritrea,Electronics,Tuesday,False
Spearsland,22571670,2022-04-27,4,426.8,0,0,Cuba,Electronics,Wednesday,False
Spearsland,22571670,2022-04-28,8,853.6,0,0,Russian Federation,Electronics,Thursday,False
Spearsland,22571670,2022-04-29,4,426.8,0,0,Lithuania,Electronics,Friday,False
Spearsland,22571670,2022-04-30,11,1173.7,0,36,Antigua and Barbuda,Electronics,Saturday,False
Spearsland,22571670,2022-05-01,7,746.9,0,0,Norfolk Island,Electronics,Sunday,False
Spearsland,22571670,2022-05-02,2,170.72,20,6,United States Minor Outlying Islands,Electronics,Monday,False
Spearsland,22571670,2022-05-03,5,533.5,0,43,Cocos (Keeling) Islands,Electronics,Tuesday,False
Spearsland,22571670,2022-05-04,7,709.56,5,0,Netherlands,Electronics,Wednesday,False
Spearsland,22571670,2022-05-05,8,853.6,0,187,Kenya,Electronics,Thursday,False
Spearsland,22571670,2022-05-06,5,533.5,0,0,Papua New Guinea,Electronics,Friday,False
Spearsland,22571670,2022-05-07,5,533.5,0,0,Guinea-Bissau,Electronics,Saturday,False
Spearsland,22571670,2022-05-08,6,544.17,15,114,Martinique,Electronics,Sunday,False
Spearsland,22571670,2022-05-09,7,597.52,20,0,New Caledonia,Electronics,Monday,False
Spearsland,22571670,2022-05-10,6,640.2,0,0,Cape Verde,Electronics,Tuesday,False
Spearsland,22571670,2022-05-11,8,853.6,0,184,Iceland,Electronics,Wednesday,False
Spearsland,22571670,2022-05-12,4,426.8,0,125,Tunisia,Electronics,Thursday,False
Spearsland,22571670,2022-05-13,4,426.8,0,95,Marshall Islands,Electronics,Friday,False
Spearsland,22571670,2022-05-14,2,213.4,0,0,United States of America,Electronics,Saturday,False
Spearsland,22571670,2022-05-15,6,640.2,0,0,Bahrain,Electronics,Sunday,False
Spearsland,22571670,2022-05-16,3,320.1,0,0,Canada,Electronics,Monday,False
Spearsland,22571670,2022-05-17,5,453.48,15,49,Jordan,Electronics,Tuesday,False
Spearsland,22571670,2022-05-18,4,384.12,10,110,Monaco,Electronics,Wednesday,False
Spearsland,22571670,2022-05-19,4,426.8,0,60,British Indian Ocean Territory (Chagos Archipelago),Electronics,Thursday,False
Spearsland,22571670,2022-05-20,8,853.6,0,146,Japan,Electronics,Friday,False
Spearsland,22571670,2022-05-21,5,426.8,20,0,Seychelles,Electronics,Saturday,False
Spearsland,22571670,2022-05-22,3,256.08,20,0,Burundi,Electronics,Sunday,False
Spearsland,22571670,2022-05-23,9,960.3,0,0,South Africa,Electronics,Monday,False
Spearsland,22571670,2022-05-24,4,426.8,0,48,Uruguay,Electronics,Tuesday,False
Spearsland,22571670,2022-05-25,4,426.8,0,73,Cook Islands,Electronics,Wednesday,False
Spearsland,22571670,2022-05-26,4,426.8,0,133,Burundi,Electronics,Thursday,False
Spearsland,22571670,2022-05-27,5,533.5,0,0,New Caledonia,Electronics,Friday,False
Spearsland,22571670,2022-05-28,0,0.0,0,122,Samoa,Electronics,Saturday,False
Spearsland,22571670,2022-05-29,3,320.1,0,0,Ghana,Electronics,Sunday,False
Spearsland,22571670,2022-05-30,5,533.5,0,0,Armenia,Electronics,Monday,False
Spearsland,22571670,2022-05-31,6,640.2,0,156,Bosnia and Herzegovina,Electronics,Tuesday,False
Spearsland,22571670,2022-06-01,3,320.1,0,0,Gibraltar,Electronics,Wednesday,False
Spearsland,22571670,2022-06-02,3,320.1,0,21,Myanmar,Electronics,Thursday,False
Spearsland,22571670,2022-06-03,3,320.1,0,26,Jamaica,Electronics,Friday,False
Spearsland,22571670,2022-06-04,5,453.48,15,23,Ireland,Electronics,Saturday,False
Spearsland,22571670,2022-06-05,7,746.9,0,0,Israel,Electronics,Sunday,False
Spearsland,22571670,2022-06-06,3,320.1,0,0,Paraguay,Electronics,Monday,False
Spearsland,22571670,2022-06-07,4,426.8,0,0,Honduras,Electronics,Tuesday,False
Spearsland,22571670,2022-06-08,8,853.6,0,0,Liechtenstein,Electronics,Wednesday,False
Spearsland,22571670,2022-06-09,7,746.9,0,197,Haiti,Electronics,Thursday,False
Spearsland,22571670,2022-06-10,11,1173.7,0,0,Antigua and Barbuda,Electronics,Friday,False
Spearsland,22571670,2022-06-11,5,533.5,0,0,Tuvalu,Electronics,Saturday,False
Spearsland,22571670,2022-06-12,5,533.5,0,0,Anguilla,Electronics,Sunday,False
Spearsland,22571670,2022-06-13,9,960.3,0,0,Burundi,Electronics,Monday,False
Spearsland,22571670,2022-06-14,6,640.2,0,0,Malaysia,Electronics,Tuesday,False
Spearsland,22571670,2022-06-15,6,640.2,0,73,North Macedonia,Electronics,Wednesday,False
Spearsland,22571670,2022-06-16,5,533.5,0,116,Cyprus,Electronics,Thursday,False
Spearsland,22571670,2022-06-17,2,181.39,15,110,Malaysia,Electronics,Friday,False
Spearsland,22571670,2022-06-18,7,746.9,0,0,Niger,Electronics,Saturday,False
Spearsland,22571670,2022-06-19,2,213.4,0,0,United Arab Emirates,Electronics,Sunday,False
Spearsland,22571670,2022-06-20,5,533.5,0,166,Tuvalu,Electronics,Monday,False
Spearsland,22571670,2022-06-21,1,96.03,10,0,Qatar,Electronics,Tuesday,False
Spearsland,22571670,2022-06-22,1,106.7,0,165,Panama,Electronics,Wednesday,False
Spearsland,22571670,2022-06-23,4,362.78,15,156,Netherlands Antilles,Electronics,Thursday,False
Spearsland,22571670,2022-06-24,4,426.8,0,0,Saudi Arabia,Electronics,Friday,False
Spearsland,22571670,2022-06-25,5,480.15,10,0,Cocos (Keeling) Islands,Electronics,Saturday,False
Spearsland,22571670,2022-06-26,2,213.4,0,0,Turks and Caicos Islands,Electronics,Sunday,False
Spearsland,22571670,2022-06-27,3,320.1,0,59,Solomon Islands,Electronics,Monday,False
Spearsland,22571670,2022-06-28,4,426.8,0,0,Libyan Arab Jamahiriya,Electronics,Tuesday,False
Spearsland,22571670,2022-06-29,8,853.6,0,153,British Indian Ocean Territory (Chagos Archipelago),Electronics,Wednesday,False
Spearsland,22571670,2022-06-30,6,640.2,0,0,Sao Tome and Principe,Electronics,Thursday,False
Spearsland,22571670,2022-07-01,6,640.2,0,0,Mauritius,Electronics,Friday,False
Spearsland,22571670,2022-07-02,7,746.9,0,0,Pitcairn Islands,Electronics,Saturday,False
Spearsland,22571670,2022-07-03,7,746.9,0,0,Guinea,Electronics,Sunday,False
Spearsland,22571670,2022-07-04,6,640.2,0,100,Pakistan,Electronics,Monday,False
Spearsland,22571670,2022-07-05,12,1280.4,0,60,Greece,Electronics,Tuesday,False
Spearsland,22571670,2022-07-06,12,1280.4,0,0,Thailand,Electronics,Wednesday,False
Spearsland,22571670,2022-07-07,7,672.21,10,0,Kuwait,Electronics,Thursday,False
Spearsland,22571670,2022-07-08,7,746.9,0,61,Jamaica,Electronics,Friday,False
Spearsland,22571670,2022-07-09,18,1632.51,15,92,Oman,Electronics,Saturday,False
Spearsland,22571670,2022-07-10,7,746.9,0,117,Iran,Electronics,Sunday,False
Spearsland,22571670,2022-07-11,10,1067.0,0,0,Gabon,Electronics,Monday,False
Spearsland,22571670,2022-07-12,9,912.28,5,0,Uzbekistan,Electronics,Tuesday,False
Spearsland,22571670,2022-07-13,7,746.9,0,71,United States Virgin Islands,Electronics,Wednesday,False
Spearsland,22571670,2022-07-14,3,256.08,20,79,Czech Republic,Electronics,Thursday,False
Spearsland,22571670,2022-07-15,7,746.9,0,37,Kiribati,Electronics,Friday,False
Spearsland,22571670,2022-07-16,9,960.3,0,10,Bermuda,Electronics,Saturday,False
Spearsland,22571670,2022-07-17,7,746.9,0,0,Malawi,Electronics,Sunday,False
Spearsland,22571670,2022-07-18,15,1600.5,0,40,Libyan Arab Jamahiriya,Electronics,Monday,False
Spearsland,22571670,2022-07-19,4,426.8,0,0,Fiji,Electronics,Tuesday,False
Spearsland,22571670,2022-07-20,4,426.8,0,0,Denmark,Electronics,Wednesday,False
Spearsland,22571670,2022-07-21,13,1317.74,5,163,Antarctica (the territory South of 60 deg S),Electronics,Thursday,False
Spearsland,22571670,2022-07-22,6,640.2,0,197,Turkmenistan,Electronics,Friday,False
Spearsland,22571670,2022-07-23,14,1493.8,0,0,Jersey,Electronics,Saturday,False
Spearsland,22571670,2022-07-24,12,1152.36,10,0,Bangladesh,Electronics,Sunday,False
Spearsland,22571670,2022-07-25,7,746.9,0,88,Bhutan,Electronics,Monday,False
Spearsland,22571670,2022-07-26,7,746.9,0,0,Tajikistan,Electronics,Tuesday,False
Spearsland,22571670,2022-07-27,6,640.2,0,13,Barbados,Electronics,Wednesday,False
Spearsland,22571670,2022-07-28,12,1280.4,0,0,Aruba,Electronics,Thursday,False
Spearsland,22571670,2022-07-29,7,746.9,0,133,Montserrat,Electronics,Friday,False
Spearsland,22571670,2022-07-30,7,746.9,0,48,Heard Island and McDonald Islands,Electronics,Saturday,False
Spearsland,22571670,2022-07-31,5,533.5,0,123,British Virgin Islands,Electronics,Sunday,False
Spearsland,22571670,2022-08-01,4,426.8,0,0,Saint Lucia,Electronics,Monday,False
Spearsland,22571670,2022-08-02,4,426.8,0,57,Argentina,Electronics,Tuesday,False
Spearsland,22571670,2022-08-03,10,1067.0,0,0,France,Electronics,Wednesday,False
Spearsland,22571670,2022-08-04,15,1600.5,0,0,Sweden,Electronics,Thursday,False
Spearsland,22571670,2022-08-05,4,426.8,0,111,Jordan,Electronics,Friday,False
Spearsland,22571670,2022-08-06,9,960.3,0,0,Niger,Electronics,Saturday,False
Spearsland,22571670,2022-08-07,0,0.0,0,169,Guatemala,Electronics,Sunday,False
Spearsland,22571670,2022-08-08,9,816.25,15,85,Timor-Leste,Electronics,Monday,False
Spearsland,22571670,2022-08-09,10,1067.0,0,131,Heard Island and McDonald Islands,Electronics,Tuesday,False
Spearsland,22571670,2022-08-10,7,672.21,10,109,Malaysia,Electronics,Wednesday,False
Spearsland,22571670,2022-08-11,6,640.2,0,46,Bahamas,Electronics,Thursday,False
Spearsland,22571670,2022-08-12,16,1707.2,0,0,Tanzania,Electronics,Friday,False
Spearsland,22571670,2022-08-13,7,746.9,0,20,Norway,Electronics,Saturday,False
Spearsland,22571670,2022-08-14,10,1067.0,0,172,Barbados,Electronics,Sunday,False
Spearsland,22571670,2022-08-15,4,362.78,15,170,United Kingdom,Electronics,Monday,False
Spearsland,22571670,2022-08-16,13,1387.1,0,34,Bulgaria,Electronics,Tuesday,False
Spearsland,22571670,2022-08-17,3,320.1,0,0,Tajikistan,Electronics,Wednesday,False
Spearsland,22571670,2022-08-18,4,426.8,0,0,Thailand,Electronics,Thursday,False
Spearsland,22571670,2022-08-19,15,1600.5,0,0,Gambia,Electronics,Friday,False
Spearsland,22571670,2022-08-20,1,106.7,0,42,British Virgin Islands,Electronics,Saturday,False
Spearsland,22571670,2022-08-21,12,1280.4,0,179,Jamaica,Electronics,Sunday,False
Spearsland,22571670,2022-08-22,3,320.1,0,48,Congo,Electronics,Monday,False
Spearsland,22571670,2022-08-23,10,1067.0,0,0,Monaco,Electronics,Tuesday,False
Spearsland,22571670,2022-08-24,4,426.8,0,0,Bosnia and Herzegovina,Electronics,Wednesday,False
Spearsland,22571670,2022-08-25,9,816.25,15,49,Saint Pierre and Miquelon,Electronics,Thursday,False
Spearsland,22571670,2022-08-26,7,746.9,0,153,Ethiopia,Electronics,Friday,False
Spearsland,22571670,2022-08-27,7,746.9,0,168,Japan,Electronics,Saturday,False
Spearsland,22571670,2022-08-28,16,1536.48,10,0,Pitcairn Islands,Electronics,Sunday,False
Spearsland,22571670,2022-08-29,7,746.9,0,0,Vanuatu,Electronics,Monday,False
Spearsland,22571670,2022-08-30,9,816.25,15,36,Papua New Guinea,Electronics,Tuesday,False
Spearsland,22571670,2022-08-31,6,640.2,0,5,Lesotho,Electronics,Wednesday,False
Spearsland,22571670,2022-09-01,6,640.2,0,0,Nicaragua,Electronics,Thursday,False
Spearsland,22571670,2022-09-02,6,608.19,5,0,United Arab Emirates,Electronics,Friday,False
Spearsland,22571670,2022-09-03,7,746.9,0,167,Russian Federation,Electronics,Saturday,False
Spearsland,22571670,2022-09-04,1,106.7,0,157,Guernsey,Electronics,Sunday,False
Spearsland,22571670,2022-09-05,6,576.18,10,0,British Virgin Islands,Electronics,Monday,False
Spearsland,22571670,2022-09-06,0,0.0,0,56,Brazil,Electronics,Tuesday,False
Spearsland,22571670,2022-09-07,7,709.56,5,0,Saint Barthelemy,Electronics,Wednesday,False
Spearsland,22571670,2022-09-08,6,640.2,0,199,Kyrgyz Republic,Electronics,Thursday,False
Spearsland,22571670,2022-09-09,3,320.1,0,75,Namibia,Electronics,Friday,False
Spearsland,22571670,2022-09-10,5,533.5,0,188,Turks and Caicos Islands,Electronics,Saturday,False
Spearsland,22571670,2022-09-11,18,1824.57,5,90,Solomon Islands,Electronics,Sunday,False
Spearsland,22571670,2022-09-12,7,746.9,0,181,Haiti,Electronics,Monday,False
Spearsland,22571670,2022-09-13,7,746.9,0,39,Dominican Republic,Electronics,Tuesday,False
Spearsland,22571670,2022-09-14,4,426.8,0,0,Korea,Electronics,Wednesday,False
Spearsland,22571670,2022-09-15,12,1280.4,0,0,Turks and Caicos Islands,Electronics,Thursday,False
Spearsland,22571670,2022-09-16,6,640.2,0,0,Iceland,Electronics,Friday,False
Spearsland,22571670,2022-09-17,12,1280.4,0,69,Northern Mariana Islands,Electronics,Saturday,False
Spearsland,22571670,2022-09-18,16,1536.48,10,0,Taiwan,Electronics,Sunday,False
Spearsland,22571670,2022-09-19,6,640.2,0,11,Vietnam,Electronics,Monday,False
Spearsland,22571670,2022-09-20,7,746.9,0,24,Somalia,Electronics,Tuesday,False
Spearsland,22571670,2022-09-21,6,640.2,0,0,Algeria,Electronics,Wednesday,False
Spearsland,22571670,2022-09-22,6,640.2,0,0,Myanmar,Electronics,Thursday,False
Spearsland,22571670,2022-09-23,9,960.3,0,0,Bangladesh,Electronics,Friday,False
Spearsland,22571670,2022-09-24,16,1707.2,0,0,Equatorial Guinea,Electronics,Saturday,False
Spearsland,22571670,2022-09-25,1,106.7,0,97,Cook Islands,Electronics,Sunday,False
Spearsland,22571670,2022-09-26,4,426.8,0,0,Romania,Electronics,Monday,False
Spearsland,22571670,2022-09-27,9,960.3,0,0,Norfolk Island,Electronics,Tuesday,False
Spearsland,22571670,2022-09-28,12,1280.4,0,0,San Marino,Electronics,Wednesday,False
Spearsland,22571670,2022-09-29,6,640.2,0,147,Martinique,Electronics,Thursday,False
Spearsland,22571670,2022-09-30,9,960.3,0,191,Sudan,Electronics,Friday,False
Spearsland,22571670,2022-10-01,12,1280.4,0,37,Georgia,Electronics,Saturday,False
Spearsland,22571670,2022-10-02,12,1280.4,0,44,Paraguay,Electronics,Sunday,False
Spearsland,22571670,2022-10-03,12,1280.4,0,0,Malaysia,Electronics,Monday,False
Spearsland,22571670,2022-10-04,14,1493.8,0,0,Taiwan,Electronics,Tuesday,False
Spearsland,22571670,2022-10-05,9,960.3,0,53,American Samoa,Electronics,Wednesday,False
Spearsland,22571670,2022-10-06,10,1067.0,0,158,Finland,Electronics,Thursday,False
Spearsland,22571670,2022-10-07,7,672.21,10,125,Barbados,Electronics,Friday,False
Spearsland,22571670,2022-10-08,10,1067.0,0,69,Uruguay,Electronics,Saturday,False
Spearsland,22571670,2022-10-09,8,853.6,0,0,South Georgia and the South Sandwich Islands,Electronics,Sunday,False
Spearsland,22571670,2022-10-10,10,1013.65,5,0,Monaco,Electronics,Monday,False
Spearsland,22571670,2022-10-11,7,709.56,5,70,Dominica,Electronics,Tuesday,False
Spearsland,22571670,2022-10-12,19,2027.3,0,0,Iraq,Electronics,Wednesday,False
Spearsland,22571670,2022-10-13,7,672.21,10,3,Montenegro,Electronics,Thursday,False
Spearsland,22571670,2022-10-14,3,320.1,0,0,Turkmenistan,Electronics,Friday,False
Spearsland,22571670,2022-10-15,19,2027.3,0,0,Guernsey,Electronics,Saturday,False
Spearsland,22571670,2022-10-16,6,640.2,0,0,Slovakia (Slovak Republic),Electronics,Sunday,False
Spearsland,22571670,2022-10-17,9,864.27,10,0,Montserrat,Electronics,Monday,False
Spearsland,22571670,2022-10-18,10,1067.0,0,0,Austria,Electronics,Tuesday,False
Spearsland,22571670,2022-10-19,12,1280.4,0,0,Italy,Electronics,Wednesday,False
Spearsland,22571670,2022-10-20,12,1280.4,0,0,Cocos (Keeling) Islands,Electronics,Thursday,False
Spearsland,22571670,2022-10-21,9,768.24,20,167,Bhutan,Electronics,Friday,False
Spearsland,22571670,2022-10-22,6,544.17,15,0,Kuwait,Electronics,Saturday,False
Spearsland,22571670,2022-10-23,8,853.6,0,0,Cameroon,Electronics,Sunday,False
Spearsland,22571670,2022-10-24,5,480.15,10,0,Togo,Electronics,Monday,False
Spearsland,22571670,2022-10-25,1,106.7,0,0,Bolivia,Electronics,Tuesday,False
Spearsland,22571670,2022-10-26,10,1067.0,0,0,Falkland Islands (Malvinas),Electronics,Wednesday,False
Spearsland,22571670,2022-10-27,7,746.9,0,191,Chile,Electronics,Thursday,False
Spearsland,22571670,2022-10-28,7,746.9,0,193,North Macedonia,Electronics,Friday,False
Spearsland,22571670,2022-10-29,12,1280.4,0,75,Tonga,Electronics,Saturday,False
Spearsland,22571670,2022-10-30,17,1632.51,10,138,Dominica,Electronics,Sunday,False
Spearsland,22571670,2022-10-31,1,106.7,0,199,Italy,Electronics,Monday,False
Spearsland,22571670,2022-11-01,10,1067.0,0,56,Lebanon,Electronics,Tuesday,False
Spearsland,22571670,2022-11-02,7,746.9,0,0,Panama,Electronics,Wednesday,False
Spearsland,22571670,2022-11-03,5,533.5,0,128,Faroe Islands,Electronics,Thursday,False
Spearsland,22571670,2022-11-04,10,1013.65,5,114,Ukraine,Electronics,Friday,False
Spearsland,22571670,2022-11-05,8,853.6,0,106,Panama,Electronics,Saturday,False
Spearsland,22571670,2022-11-06,4,362.78,15,0,Tajikistan,Electronics,Sunday,False
Spearsland,22571670,2022-11-07,18,1920.6,0,166,South Africa,Electronics,Monday,False
Spearsland,22571670,2022-11-08,7,634.86,15,0,Saint Lucia,Electronics,Tuesday,False
Spearsland,22571670,2022-11-09,12,1024.32,20,0,Brunei Darussalam,Electronics,Wednesday,False
Spearsland,22571670,2022-11-10,5,426.8,20,110,Albania,Electronics,Thursday,False
Spearsland,22571670,2022-11-11,5,533.5,0,128,Romania,Electronics,Friday,False
Spearsland,22571670,2022-11-12,6,640.2,0,14,Grenada,Electronics,Saturday,False
Spearsland,22571670,2022-11-13,10,1067.0,0,48,Venezuela,Electronics,Sunday,False
Spearsland,22571670,2022-11-14,5,533.5,0,0,Greenland,Electronics,Monday,False
Spearsland,22571670,2022-11-15,3,320.1,0,117,Oman,Electronics,Tuesday,False
Spearsland,22571670,2022-11-16,3,320.1,0,55,American Samoa,Electronics,Wednesday,False
Spearsland,22571670,2022-11-17,14,1493.8,0,0,Moldova,Electronics,Thursday,False
Spearsland,22571670,2022-11-18,10,1067.0,0,22,Saint Barthelemy,Electronics,Friday,False
Spearsland,22571670,2022-11-19,15,1600.5,0,0,Nauru,Electronics,Saturday,False
Spearsland,22571670,2022-11-20,4,426.8,0,0,Anguilla,Electronics,Sunday,False
Spearsland,22571670,2022-11-21,12,1152.36,10,182,Congo,Electronics,Monday,False
Spearsland,22571670,2022-11-22,9,960.3,0,174,Martinique,Electronics,Tuesday,False
Spearsland,22571670,2022-11-23,9,960.3,0,0,Faroe Islands,Electronics,Wednesday,False
Spearsland,22571670,2022-11-24,24,2176.68,15,0,Lebanon,Electronics,Thursday,True
Spearsland,22571670,2022-11-25,7,597.52,20,0,Congo,Electronics,Friday,False
Spearsland,22571670,2022-11-26,12,1280.4,0,31,Norfolk Island,Electronics,Saturday,False
Spearsland,22571670,2022-11-27,10,1067.0,0,15,Liechtenstein,Electronics,Sunday,False
Spearsland,22571670,2022-11-28,12,1280.4,0,0,Kiribati,Electronics,Monday,False
Spearsland,22571670,2022-11-29,7,746.9,0,3,Svalbard & Jan Mayen Islands,Electronics,Tuesday,False
Spearsland,22571670,2022-11-30,1,101.36,5,0,Central African Republic,Electronics,Wednesday,False
Spearsland,22571670,2022-12-01,5,453.48,15,0,Hungary,Electronics,Thursday,False
Spearsland,22571670,2022-12-02,7,746.9,0,0,Cuba,Electronics,Friday,False
Spearsland,22571670,2022-12-03,4,405.46,5,0,Austria,Electronics,Saturday,False
Spearsland,22571670,2022-12-04,2,213.4,0,0,Angola,Electronics,Sunday,False
Spearsland,22571670,2022-12-05,10,1067.0,0,160,Haiti,Electronics,Monday,False
Spearsland,22571670,2022-12-06,5,533.5,0,198,Togo,Electronics,Tuesday,False
Spearsland,22571670,2022-12-07,7,746.9,0,5,Mayotte,Electronics,Wednesday,False
Spearsland,22571670,2022-12-08,5,506.82,5,7,Thailand,Electronics,Thursday,False
Spearsland,22571670,2022-12-09,9,960.3,0,0,Lao People's Democratic Republic,Electronics,Friday,False
Spearsland,22571670,2022-12-10,4,426.8,0,0,Palestinian Territory,Electronics,Saturday,False
Spearsland,22571670,2022-12-11,15,1600.5,0,135,India,Electronics,Sunday,False
Spearsland,22571670,2022-12-12,5,453.48,15,0,Suriname,Electronics,Monday,False
Spearsland,22571670,2022-12-13,7,746.9,0,0,Romania,Electronics,Tuesday,False
Spearsland,22571670,2022-12-14,7,709.56,5,0,Monaco,Electronics,Wednesday,False
Spearsland,22571670,2022-12-15,10,1067.0,0,0,Ukraine,Electronics,Thursday,False
Spearsland,22571670,2022-12-16,12,1280.4,0,191,Angola,Electronics,Friday,False
Spearsland,22571670,2022-12-17,10,1067.0,0,0,Antigua and Barbuda,Electronics,Saturday,False
Spearsland,22571670,2022-12-18,15,1600.5,0,20,Guyana,Electronics,Sunday,False
Spearsland,22571670,2022-12-19,12,1216.38,5,0,Morocco,Electronics,Monday,False
Spearsland,22571670,2022-12-20,10,1067.0,0,0,Bahrain,Electronics,Tuesday,False
Spearsland,22571670,2022-12-21,5,480.15,10,0,Paraguay,Electronics,Wednesday,False
Spearsland,22571670,2022-12-22,9,960.3,0,9,Saint Kitts and Nevis,Electronics,Thursday,False
Spearsland,22571670,2022-12-23,10,1067.0,0,0,Ukraine,Electronics,Friday,False
Spearsland,22571670,2022-12-24,10,1067.0,0,122,Malta,Electronics,Saturday,False
Spearsland,22571670,2022-12-25,56,5975.2,0,0,Jordan,Electronics,Sunday,True
Spearsland,22571670,2022-12-26,10,1067.0,0,0,Isle of Man,Electronics,Monday,False
Spearsland,22571670,2022-12-27,7,672.21,10,131,Bahrain,Electronics,Tuesday,False
Spearsland,22571670,2022-12-28,12,1152.36,10,0,Afghanistan,Electronics,Wednesday,False
Spearsland,22571670,2022-12-29,10,1067.0,0,143,Bolivia,Electronics,Thursday,False
Spearsland,22571670,2022-12-30,14,1493.8,0,0,Central African Republic,Electronics,Friday,False
Spearsland,22571670,2022-12-31,4,426.8,0,0,Bouvet Island (Bouvetoya),Electronics,Saturday,False
Spearsland,22571670,2023-01-01,8,853.6,0,65,Mozambique,Electronics,Sunday,False
Spearsland,22571670,2023-01-02,6,640.2,0,0,Bermuda,Electronics,Monday,False
Spearsland,22571670,2023-01-03,3,320.1,0,184,Kyrgyz Republic,Electronics,Tuesday,False
Spearsland,22571670,2023-01-04,2,213.4,0,199,Cameroon,Electronics,Wednesday,False
Spearsland,22571670,2023-01-05,2,213.4,0,107,Angola,Electronics,Thursday,False
